pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14676
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14751
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	20444
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	107272
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	68268
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	15490
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67260
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	68603
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	72621
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	72674
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	76574
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	26378
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	107766
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	13350
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	100900
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	17463
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	109900
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	320685
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	80879
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	192156
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	69736
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	56473
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67054
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67880
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	23959
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	11950
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	66427
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14645
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	77559
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	12491
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	11669
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67092
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	11881
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	18605
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	11636
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	11486
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	26943
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	234309
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	26440
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14872
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	17160
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	15926
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	228608
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	19088
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	16332
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	17772
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	433256
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	223864
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	269113
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	108037
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	15288
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	66066
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	26444
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67420
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	54391
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	21881
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	20971
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	76952
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	66925
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	28042
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14718
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	56078
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	15275
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	19179
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	94180
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	19063
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14697
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	225994
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	270685
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	50493
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	228769
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	12846
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14148
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14667
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67073
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	66646
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	69573
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	26445
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	56075
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	23986
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	56045
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	50917
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	72482
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67861
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	231727
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	11651
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	18777
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	270669
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67216
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	57296
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	17252
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	26879
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	11821
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	433182
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	22171
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	19170
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	11409
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	74551
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14719
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	64292
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	225845
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	73724
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14085
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67264
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	109754
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	12315
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67824
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	97287
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	17766
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	381511
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14104
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	13885
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	22228
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67768
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	50935
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67795
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14347
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	69698
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	30963
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	229363
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	330260
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	66916
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67151
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	268566
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14854
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67512
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	76459
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14345
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	20768
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	70484
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	22333
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	56398
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	66218
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67863
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	11690
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	68202
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	226139
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	13178
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14387
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	54371
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	12091
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	53374
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14683
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	66514
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	110173
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	76893
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	12182
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	20810
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	68044
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	26442
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	19177
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	109129
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	59031
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	12297
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	595136
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67834
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	234515
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	17025
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	73132
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	271457
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	73694
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	71743
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	232449
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	231510
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	234967
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	20467
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	16514
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	20539
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	78894
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	83435
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	56794
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	110959
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	19084
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	104759
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	22021
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	54325
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67873
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	225913
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	66454
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	15212
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	12314
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14693
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	14528
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	84095
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	13177
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	13595
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	236899
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	18806
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	67980
Metabolism	0.0010706638115631692	0.0291934955800502	0.35750314155309915	1.9035943215308195	0	1054	23996
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	11676
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	21991
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	15366
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	58250
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	12505
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	18648
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	15442
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	110095
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	269941
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	15277
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	18655
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	14635
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	18746
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	20525
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	56421
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	27357
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	72157
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	74185
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	20322
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	14433
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	11674
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	66171
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	18141
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	223921
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	18641
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	72787
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	20443
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	26384
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	14733
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	14385
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	110208
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	13358
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	56375
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	14751
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	20444
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	69736
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	67880
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	77559
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	11881
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	17160
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	269113
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	21881
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	20971
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	14718
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	15275
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	66646
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	50917
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	231727
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	433182
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	74551
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	14719
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	12315
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	50935
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	14347
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	14345
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	70484
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	56398
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	67863
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	14387
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	54371
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	12091
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	53374
Metabolism of carbohydrates	0.0013869625520110957	0.0291934955800502	0.46864645578562936	2.1582493060759473	0	177	110173
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	12495
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	93692
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	22271
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	21877
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	20133
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	20135
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	22436
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	381101
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	110074
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	18950
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	11639
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	11565
